expansion_id,repository,title,url,candidate_primary_failure,tfidf_linear_svm_prediction,tfidf_logistic_prediction,bigram_tfidf_logistic_prediction,naive_bayes_prediction,bm25_knn_prediction,vote_prediction,vote_count,vote_margin,vote_confidence,human_gold_status
EGNF1000-0868-f1a0a577,jax-ml/jax,host_callback primitives are not usable under xla.lower_fun,https://github.com/jax-ml/jax/issues/8853,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0869-584b4190,pytorch/pytorch,[inductor] Tolerances in test_remove_no_ops have to be lowered with native matmul,https://github.com/pytorch/pytorch/issues/178317,needs_review,precision_tolerance,dtype_casting,precision_tolerance,precision_tolerance,dtype_casting,precision_tolerance,3,1,medium,suggestion_only_not_gold
EGNF1000-0870-98c99d73,pytorch/pytorch,DISABLED test_batch_invariance_float16_num_splits_1_window_size0_backend_fa2_cuda_float16 (__main__.TestVarlenAttentionCUDA),https://github.com/pytorch/pytorch/issues/179968,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0871-d03fef67,rapidsai/cuml,[BUG] terminate called after throwing an instance of 'raft::cuda_error',https://github.com/rapidsai/cuml/issues/4474,needs_review,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,overflow_underflow,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0872-d248dfd5,rapidsai/cuml,Cleanup warnings in test suite,https://github.com/rapidsai/cuml/issues/6366,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0873-a6bc9fba,rapidsai/cuml,[BUG] CUDA_ERROR_ILLEGAL_ADDRESS issue with cuML UMAP,https://github.com/rapidsai/cuml/issues/6910,needs_review,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,dtype_casting,overflow_underflow,4,3,medium,suggestion_only_not_gold
EGNF1000-0874-daafc1ab,apache/tvm,[VTA][Chisel] deploy classification not working when timer() is used,https://github.com/apache/tvm/issues/5003,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0875-f49450f5,numba/numba,Failure to spot runaway recursion,https://github.com/numba/numba/issues/6067,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0876-f86eaad2,numba/numba,enhancement for `array_equal`,https://github.com/numba/numba/issues/7937,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0877-3c2477a2,numba/numba,Raise a warning if fastmath options nnan/ninf are in use with `isnan` or `isinf`,https://github.com/numba/numba/issues/8708,needs_review,nan_inf,dtype_casting,dtype_casting,nan_inf,not_numerical_failure,nan_inf,2,0,low,suggestion_only_not_gold
EGNF1000-0878-050a10b6,triton-lang/triton,AxisInfo: Bug in MaxMinOpAxisInfoVisitor,https://github.com/triton-lang/triton/issues/7758,needs_review,overflow_underflow,dtype_casting,dtype_casting,nan_inf,overflow_underflow,overflow_underflow,2,0,low,suggestion_only_not_gold
EGNF1000-0879-8cb13779,jax-ml/jax,"add `is_tracer`, `assert_concrete` functions to API",https://github.com/jax-ml/jax/issues/15625,needs_review,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,nan_inf,dtype_casting,3,2,medium,suggestion_only_not_gold
EGNF1000-0880-ee850d6c,jax-ml/jax,Support erfcx,https://github.com/jax-ml/jax/issues/1987,needs_review,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,nan_inf,dtype_casting,3,2,medium,suggestion_only_not_gold
EGNF1000-0881-9506bf6a,jax-ml/jax,Complex gradient,https://github.com/jax-ml/jax/issues/22948,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0882-bdb4baa8,jax-ml/jax,Improve support for using JAX's custom LAPACK calls externally,https://github.com/jax-ml/jax/issues/23172,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0883-2d975ab4,jax-ml/jax,Please consider adding scipy.special.iv to jax.special,https://github.com/jax-ml/jax/issues/2466,needs_review,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,nan_inf,dtype_casting,3,2,medium,suggestion_only_not_gold
EGNF1000-0884-6cd9258d,jax-ml/jax,Add associative / parallel version of jax.tree.reduce,https://github.com/jax-ml/jax/issues/29774,needs_review,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,overflow_underflow,dtype_casting,3,2,medium,suggestion_only_not_gold
EGNF1000-0885-908eed06,jax-ml/jax,Add scipy.special.hyp2f1?,https://github.com/jax-ml/jax/issues/2991,needs_review,not_numerical_failure,dtype_casting,dtype_casting,not_numerical_failure,not_numerical_failure,not_numerical_failure,3,1,medium,suggestion_only_not_gold
EGNF1000-0886-20090900,jax-ml/jax,Simple missed compiler optimization?,https://github.com/jax-ml/jax/issues/31257,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0887-501a8b03,jax-ml/jax,odeint Runge-Kutta step size sometimes goes backward in time,https://github.com/jax-ml/jax/issues/3437,needs_review,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,nan_inf,dtype_casting,3,2,medium,suggestion_only_not_gold
EGNF1000-0888-43ad9e2a,jax-ml/jax,jnp.frexp() custom vjp,https://github.com/jax-ml/jax/issues/4756,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,precision_tolerance,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0889-594158ad,jax-ml/jax,"check stability of slogdet jvp rule, add a test with tighter tolerances",https://github.com/jax-ml/jax/issues/8846,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0890-e093321c,pytorch/pytorch,hipblaslt insufficient MI300 TF32 accuracy for certain pytorch unit tests,https://github.com/pytorch/pytorch/issues/169392,needs_review,precision_tolerance,precision_tolerance,precision_tolerance,precision_tolerance,dtype_casting,precision_tolerance,4,3,medium,suggestion_only_not_gold
EGNF1000-0891-5d8d9c37,pytorch/pytorch,DISABLED test_sparse_addmm_cpu_float16 (__main__.TestSparseCPU),https://github.com/pytorch/pytorch/issues/180633,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0892-40f0d8e8,pytorch/pytorch,Numerical instability KL divergence RelaxedOneHotCategorical,https://github.com/pytorch/pytorch/issues/18730,needs_review,nan_inf,dtype_casting,dtype_casting,nan_inf,dtype_casting,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0893-ad885b81,rapidsai/cuml,[BUG] Sporadic KBinsDiscretizer pytests fail with quantile strategy,https://github.com/rapidsai/cuml/issues/2933,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0894-e9ac302e,rapidsai/cuml,[BUG] cannot use local RAFT in get_raft.cmake for building cuML this support is broken,https://github.com/rapidsai/cuml/issues/3972,needs_review,dtype_casting,dtype_casting,dtype_casting,precision_tolerance,overflow_underflow,dtype_casting,3,2,medium,suggestion_only_not_gold
EGNF1000-0895-a2a487cf,rapidsai/cuml,"[FEA] Request building KNNImputer, IterativeImputer, PowerTransform",https://github.com/rapidsai/cuml/issues/4694,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0896-3d3b29eb,rapidsai/cuml,[FEA] Support for HDBSCAN relative_validity,https://github.com/rapidsai/cuml/issues/5945,needs_review,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0897-b0e1bbed,rapidsai/cuml,[BUG] Missing dual_gap_ attribute in Lasso/ElasticNet implementation,https://github.com/rapidsai/cuml/issues/6467,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0898-cf688f69,rapidsai/cuml,Remove deprecation warning in `UMAP.fit` around `data_on_host`,https://github.com/rapidsai/cuml/issues/6886,needs_review,dtype_casting,dtype_casting,dtype_casting,precision_tolerance,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0899-ac6b7b39,triton-lang/triton,[RFC] Goal for trition.ops.flash_attention,https://github.com/triton-lang/triton/issues/2267,needs_review,not_numerical_failure,dtype_casting,dtype_casting,dtype_casting,not_numerical_failure,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0900-449b009a,triton-lang/triton,"NameError(""name 'jit' is not defined"")",https://github.com/triton-lang/triton/issues/4378,needs_review,not_numerical_failure,dtype_casting,dtype_casting,nan_inf,not_numerical_failure,not_numerical_failure,2,0,low,suggestion_only_not_gold
EGNF1000-0901-5d410e1d,triton-lang/triton,RuntimeError: CUDA driver error: invalid argument,https://github.com/triton-lang/triton/issues/7967,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,nan_inf,overflow_underflow,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0902-664b1c47,triton-lang/triton,Wrong behavior of tl.associative_scan?,https://github.com/triton-lang/triton/issues/8412,needs_review,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0903-c608ae65,cupy/cupy,`cupy.cuda.compile_with_cache` vs `cupy.RawModule`,https://github.com/cupy/cupy/issues/8261,needs_review,overflow_underflow,dtype_casting,dtype_casting,overflow_underflow,nan_inf,overflow_underflow,2,0,low,suggestion_only_not_gold
EGNF1000-0904-1075a32c,triton-lang/triton,ImportError 'OutOfResources' from partially initialized module 'triton.runtime.autotuner',https://github.com/triton-lang/triton/issues/1735,needs_review,overflow_underflow,dtype_casting,dtype_casting,overflow_underflow,overflow_underflow,overflow_underflow,3,1,medium,suggestion_only_not_gold
EGNF1000-0905-a5c799ec,triton-lang/triton,Bug: tt.dot_scaled fails with multi-CTA (num_ctas > 1),https://github.com/triton-lang/triton/issues/7982,needs_review,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,4,3,medium,suggestion_only_not_gold
EGNF1000-0906-9b32a3b4,cupy/cupy,Overflow warning in CI,https://github.com/cupy/cupy/issues/2334,overflow_underflow,overflow_underflow,dtype_casting,dtype_casting,overflow_underflow,dtype_casting,overflow_underflow,3,0,medium,suggestion_only_not_gold
EGNF1000-0907-a2cef793,cupy/cupy,I recently change an entire codebase from numpy to cupy only to get an error saying: cupy can not run on a singly GPU. Please is there a way to run a on a single GPU?,https://github.com/cupy/cupy/issues/2390,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,6,6,high,suggestion_only_not_gold
EGNF1000-0908-a2ef7287,cupy/cupy,Need more information on: unsatisfied condition: cuda >= 9.2,https://github.com/cupy/cupy/issues/2438,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,6,6,high,suggestion_only_not_gold
EGNF1000-0909-ed65cc53,cupy/cupy,cupy.cuda.memory.OutOfMemoryError,https://github.com/cupy/cupy/issues/2537,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,6,6,high,suggestion_only_not_gold
EGNF1000-0910-16ea18f0,cupy/cupy,[Bug Fix] This is an error why I tried to check two columns,https://github.com/cupy/cupy/issues/4197,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,6,6,high,suggestion_only_not_gold
EGNF1000-0911-31c5366f,cupy/cupy,original error: libcudart.so.10.2: cannot open shared object file: No such file or directory,https://github.com/cupy/cupy/issues/4608,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,6,6,high,suggestion_only_not_gold
EGNF1000-0912-1d949622,cupy/cupy,b,https://github.com/cupy/cupy/issues/4729,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,6,6,high,suggestion_only_not_gold
EGNF1000-0913-570b8eb7,cupy/cupy,"cupyx.scipy.signal.convolve2d: cannot open source file ""utility""",https://github.com/cupy/cupy/issues/5010,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,6,6,high,suggestion_only_not_gold
EGNF1000-0914-fb31ad98,cupy/cupy,AttributeError: module 'cupy' has no attribute 'util',https://github.com/cupy/cupy/issues/5044,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,6,6,high,suggestion_only_not_gold
EGNF1000-0915-c086819a,cupy/cupy,Inconsistent behavior between numpy and cupy when handling shapes in array creation,https://github.com/cupy/cupy/issues/5503,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,6,6,high,suggestion_only_not_gold
EGNF1000-0916-b4ddc061,cupy/cupy,cupyx.scipy.signal.convolve2d: integer overflow when using mixed dtypes,https://github.com/cupy/cupy/issues/6047,overflow_underflow,overflow_underflow,dtype_casting,dtype_casting,overflow_underflow,overflow_underflow,overflow_underflow,4,2,medium,suggestion_only_not_gold
EGNF1000-0917-679d7779,cupy/cupy,`argmax` overflows for large arrays,https://github.com/cupy/cupy/issues/8014,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,overflow_underflow,dtype_casting,overflow_underflow,5,4,high,suggestion_only_not_gold
EGNF1000-0918-19d5d210,cupy/cupy,Can't compile on Arch Linux with `cudnn 9.2.1.18` and cuda `12.6.1`,https://github.com/cupy/cupy/issues/8633,overflow_underflow,overflow_underflow,dtype_casting,dtype_casting,overflow_underflow,overflow_underflow,overflow_underflow,4,2,medium,suggestion_only_not_gold
EGNF1000-0919-88e41cff,cupy/cupy,Sparse CS Matrices: Index int32 dtype can overflow during concatenation,https://github.com/cupy/cupy/issues/8731,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0920-da5f7b97,jax-ml/jax,`jnp.take_along_axis` fails to lower in Mosaic TPU,https://github.com/jax-ml/jax/issues/37006,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0921-7ce98e67,jax-ml/jax,🔪 Remaining Sharp Bit TODOs 🔪,https://github.com/jax-ml/jax/issues/9952,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0922-3735882e,pytorch/pytorch,"Dynamo'd `test_mixed_device_dtype` needs higher tolerances for Adagrad, RMSProp",https://github.com/pytorch/pytorch/issues/116202,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0923-cdfc0aca,pytorch/pytorch,"[bug]`torch.linalg.solve_triangular(A, B, *, out=B)`: wrong result with `B.is_neg() == True`",https://github.com/pytorch/pytorch/issues/178379,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,nan_inf,nan_inf,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0924-fb619c29,pytorch/pytorch,"torch.compile (inductor/aot_eager) produces nondeterministic / incorrect results on model with `add_`, `clamp_`, and `squeeze`",https://github.com/pytorch/pytorch/issues/178680,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0925-38c557e0,pytorch/pytorch,torch.distributed._functional_collectives.reduce_scatter_tensor gets a wrong result,https://github.com/pytorch/pytorch/issues/178766,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,overflow_underflow,overflow_underflow,dtype_casting,3,1,medium,suggestion_only_not_gold
EGNF1000-0926-e6d1ba5b,pytorch/pytorch,[MPS] Switch test_output_match / test_output_grad_match to magnitude-floored relative tolerance,https://github.com/pytorch/pytorch/issues/182817,precision_tolerance,overflow_underflow,dtype_casting,dtype_casting,dtype_casting,nan_inf,dtype_casting,3,2,medium,suggestion_only_not_gold
EGNF1000-0927-72bc4252,pytorch/pytorch,Half precision cdist,https://github.com/pytorch/pytorch/issues/29528,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
EGNF1000-0928-992210ab,pytorch/pytorch,Slighty out of tolerance for `test_mv` and `test_cholesky_solve_batched_cuda_float64`,https://github.com/pytorch/pytorch/issues/32132,precision_tolerance,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,dtype_casting,5,4,high,suggestion_only_not_gold
